content;label
Sincere Officers within the Pak Army,  The Ummah calls upon you in this time of turmoil. Come to the aid of your brothers and sisters. Come to the aid of the deen of Allah SWT and His Messenger SAW.  May Allah be with you in your jihad against the Kuffar #AqsaCallsPakArmy;1
"Only one victim of Robert Crimo's shooting is white and he was a race traitor.  Kike Victims: >Katherine Goldstein >Irina Levberg McCarthy >Jacquelyn Sundheim >Stephen Straus  Spic Victims: >Nicolas Toledo-Zargoza >Eduardo Uvaldo  White Victims: >Kevin McCarthy (race traitor married to a jewess, Irina Levberg who also died on the shooting).";1
>>390473167 I wish this would happen, I'd love to watch millions of leftists and Kike faggots get murdered.;1
>>390476235 They are the lowest form of life on earth, cowards and bastards whom can only fight other goyim to apease their graven images from kike sand nigger israel.;1
>>390484313 No, you are confusing things Moshe. If we had no immigration but lower birth rates, we would still be absolutely completely fine, you subversive cunt of a kike. We don't have to engage in birth rate competitions with invaders in our own countries, especially when they have much higher birth rates. The Western quality of life relies on having moderate population density, we don't want our countries to look like fucking Hong Kong or Calcutta.;1
You can't really blame women for being dumb and falling for your propaganda. That's why you use arguments like these to create incels, kill yourself kike shill.;1
Asian women are the biggest whores of all.  They easily abandon their roots and ethnic groups and assimilate into a foreign environment and culture.  Their attachment to white men is that of a dog to its master. This is a union of unequals.  There is nothing based in them, they are just comfortable for white men, but nothing more.;1
>>390498377 Freedom is a dumb meme that's been run into the ground and perverted by Jews to get nigger cattle to do their bidding at every turn. Same with the word democracy, they're both meningless at this point and if anyone uses them unironically you can be sure they either have ulterior motives or have overdosed on koolaid. Truth be told cattle hate the idea of being completely free, they need someone to tell them what to do but at the same time assure them that they are their own person. That's why it's working and it would be fine if there weren't a bunch of devil worshiping white hating kikes at the helm.;1
Jews kill more muslims...Who cares. They both need nuked. They are cousins. Nuff said;1
When is someone going to stand up for the white race? Wtf are we now? The new nigger? Fuck all the Muslim and blacks and chinks and all this support all races except the white race shit. Fuck the Ukraine. FJB and friends. I'm white and I will not bow or break to this favoritism for everyone not white. I'm proudly white and support all my white brothers and sisters. Fuck the rest;1
Don't worry, anti-whites. No one will be forced to live in the white homeland. In fact, at first residency will be by invitation only;1
"Trump raided, Scalise shot, Zeldin attacked, Rep's threatened to be prosecuted or unseated for an ""insurrection."" Hopefully the fake opposition will be scared away and replaced with a real opposition willing to take all risks and determined to take power.";1
Anti-racist is a code word for anti-white. White self-hatred is SICK!!!;1
And this is the Kufr which removes one from the Millah because this person put himself at the level of the Creator because he legislated for the slaves of All?h that which All?h ta??la did not give permission for and that is Shirk.?   | Fiqh al-?lbad?t (pg. 61) |??25C;1
Whites who live far, far, far away from Blacks and Hispanics seem to develop an unhealthy sentimentality about them.   Whites who grew up around Blacks and Hispanics know exactly how anti-white they are and can?t be fooled. Only when you live in an area where whites are a minority do you realize how much they hate you and your people. Physically fighting for survival is the experience of every white who has had the misfortune of living as the minority in a majority-Black or Hispanic area.Coexistence is a liberal daydream.;1
We are witnessing an unprecedented political attack and weaponization of federal law enforcement.  Here?s what we know and what happens next.   And if you aren?t pissed off, you aren?t paying attention.;1
>The Deep State is coming after our favorite President, get your guns and rally behind me, patriots!;1
it?s ok to be white #whitelivesmatter;1
bout time people start talking about it #whitelivesmatter Who to follow Anastasia Andreevna @andreevna_ana2 Anastasia ? Andreevna??, Russian, White, European genes need to remain pure ? ???? ? @matricvlatrix XXVI. ? Anglo-Celtic. ? Spiritval. ? Natalist. ? Retvrn. Libtard Gooner ???? ?? @GoonerLibtard 22. Dumb fag activist who secretly worships Republican Str8 homophobic men. Toxic masculinity & Patriarchy. Snowflake libtard for #MAGA patriots. ?????? Show more The White Crusader @WLMact � Aug 2 #antifeminist Promoted Tweet TLDR Newsletter @tldrnewsletter TLDR is a free daily newsletter for people who work in tech, programming, and science.  We summarize the most interesting stories of the day in a quick 5-minute email.  Sign up now and get our next piping hot email waiting in your inbox tomorrow morning. tldr.tech Get Daily Tech News For Free In 5 Minutes Promoted;1
islam is the religion of peace ??;1
Our people will last for only as long as we are willing to fight to protect them  #whitelivesmatter;1
For Muslim's there are only two options either jihad or migration. Migration isn't possible because there is not Madina here, so only option is jihad .....  Afzal guru 6 am on February 9, 2013 , Afzal guru was hanged  May Allah (Swt) Grant Him a Highest Place in JANNAH;1
Only those who live their lives in complete servitude to Allah (SWT) alone and wage Jihad in His (SWT) way dare to state the Truth. The Afghan Taliban have rightly said that 'Islamic system is the only way to Afghan peace and women's rights?.;1
The protection of borders is not achieved by compromising with the enemies or by obeying them, rather it is by defeating the enemy through the command of Allah (swt), Jihad.;1
imagine if niggers were human;1
>>390631665 death to Israel and all those who participate in judaism;1
all non whites FUCK OFF and DIE;1
Why can we domesticate animals but not niggers?;1
Life of a mujahideen: everyday, across Afghanistan & across the world, muslims wage jihad against those who seek to destroy Islam. In our struggle, for our faith, we must remember that we do so in the name of the one & only god, Allah (SWT) & his prophet (SAW).;1
>>390629493 (OP) Millennials >27 years old >lives with parents >kissless virgins >cuckold, BBC, tranny fetishes >neckbeards >funko pops >sells life to jews for $10 an hour Zoomers >prime of their lives >in college slaying pussy >based and redpilled >gorgeous hair >knows the game is rigged, refuses to play;1
Ceasefire, peace or 2 states solution is not the true solution The only solution according 2 Allah (swt) is Jihad in order to get rid of the occupation of our land;1
">>390631373 (OP)   So, is this why them kikes decided to kill""Sandy"" from ""Grease""? So that when some norms want to look up ""Sandy Hoax"" on the internet right now, they'll only get the slide flood of obituaries or news about the passing of the actress who made that character's name ""Sandy"" famous?  Also, R.I.P., Olivia Newton-John.";1
Our armed forces are fully capable of liberating Kashmir through Jihad as commanded by Allah swt! Then why do we talk about normalization with the Kuffaar whilst they kill our brothers and sisters!?  #RejectNormalizationWithIndia #KhilafahLiberatesKashmir;1
>>390632796 I hope they both get raped by niggers for telling this lie.;1
Big powers, whether the US, Russia, China or any other country, always use small nation fir their own benefit. So instead of changing the master, end this dependency & grab the rope of Allah swt & establish #Khilafah in #Pakistan. #Time4Khilafah;1
We are white we are superior. Non whites need to be caged and thrown into camps. Change my mind.;1
Occupation of Palestine is not just a Palestinian issue,it?s issue of all muslims globally & break the Nationalist sentiment.Liberation of Al Aqsa is the only Solution.We need to call muslims armies to liberate palestine & unite under Khilafah & not the West/UN;1
Inshallah, soon the invaders of the Islamic Khilafah will rise and jihad will start in the entire city of Punjab. Inshallah, death in Pakistan, death in domestic and foreign spies;1
Absolutely correct. Pak Army is formed for Jihad to liberate Kash. & other muslims.But due to corrupt Democracy & Dictatorship army is sitting in their garrisons.InshAllah KHILAFAH will move the army to liberate not only Kash.But all the muslim lands;1
Unify Pakistan, Afghanistan and Central Asia under one state i.e the Khilafah and call for Jihad Fi-sabilillah against the Kuffar to silence them and their blasphemy against our beloved Prophet Muhammad (SAW);1
Condemning the actions of the Kuffar is not enough. Establish Khilafah and call for Jihad Fi-sabilillah against the enemies of Allah (SWT) and his Messenger (SAW).;1
>>390633804 Niggers are fucking insects.;1
get over it, jew the holocaust never happened and zoomers don't care about it your scam is up in ~20 years;1
>>390634484  Are you high on your nigger genes, jew?   Why are you attempting to strawman in such a subhuman nigger jew way, you worthless nigger jew subhuman?  Are you a literal bot, or just a jew biobot?;1
Victory comes from Allah (swt) after exerting efforts on Islamic method! The liberation of Kashmir is in the way of Jihad by Pak Army under Khilafah! that is tawakul on Allah! Tawakul on UN, US or any other international body is a grave sin!;1
This is INEVITABLE. PM Imran Khan has to declare an open JIHAD in the name Allah SWT against all those who have looted our wealth along with their accomplices. LET THERE BE RUTHLESS and SWIFT JUSTICE. The time is right. DO IT. DO IT QUICK . It?s a case of ?NOW OR NEVER.?;1
Indeed, Allah (swt) helped the Mujahideen and will continue to do so. Jihad is the glory of Muslims and Jihad is the greatest cause of fear in the hearts of infidels.May Allah (swt) instill the spirit of jihad in the hearts of all Muslims including me Aameen ya rabb al alameen ??;1
A war has been waged upon us. Running away is not an option. For anyone who runs away from Jihad is disliked by Allah SWT. Banu Israel refused to fight when Musa (AS) asked them to, stranded in desert for 40 years. If we back down for any reason we must be ready for Allah's wrath;1
This is what happens when you abandon Sharia of Allah swt and Jihad Fi Sibillah and resort to sugarcoat your deen to appease the enemy of Allah and Islam. May Allah give us Alp Arsalan, Muhammad Fetih, Sulaiman Al Qununi who will open heart of europe.;1
How much do you agree with Hitler? Because to me, it's a spectrum, there is stuff i say, yeah i like that, but other stuff they did is too fucking much.  On blacks - I don't like the shit ones, never have, i find them to be mindless bullys, so if they stab each other, i don't care. But i always liked the decent ones, it just seems there are loads of shit ones for every decent one.  At one point i hated them all, it seemed like every black defended violent mindless thugs, and hated whites.  On jews - Not had much dealings with them as a Brit, but i find the way they deal with the right disgusting, white nationalism, like Chinese nationalism, etc,, makes sense. I don't know why theu would fight it. Israel prospered because of the clannish nature of the jews, and as a nationalist, you think Great! Go for it, with your own land (It also propspered because of the vast amounts of cash injected by the US)  On the state power - My philosophy is more founding fathers, than the Nazis, i find overreaching state power dangerous. Although i liked rome, but that's because i find organized military, fascinating. the Military could be used to deal with problems But, I like it somewhere in the middle, and think insurections by corruptors should be dealt with by debate and a moral populace, with a little nudging from the state, not the full blown nazi way.  I don't get why they dismiss anything the nazis did as bad, they had some good policies, i'm sure Stalin did too, you take the good, discard the bad. But they are weird like that. Were Nazis REALLY the lowest of the low as the populace think? It all depends on if the camps happaned, and unfortunatly we only have allied testimonys and soviet evidence for that. That's what raises alarms.  Pic related. The hypocrisy is another thing i dislike. If the whole world wanted open borders, whatever, but we have to be on the same level, furthermore i don't think now is the time, it will happen eventually, but no where near. at the moment.;1
These Afghan Taliban are the true Muslim leaders, who, fought Jihad in the way shown by our beloved Prophet Muhammad (SAW), and after Allah (SWT) granted them victory, are now ruling the blessed lands of Khorasan, exactly according to Sharia, not more, not less, Mashallah.;1
>>390632972 > Though I know I will never be equal to full whites, I will still be so much superior to all the other people on earth, those spics, niggers, and other shitskins. Asian is the race of eunuchs and concubines to our white gods, and though we supplicate and obsequor ourselves before our white gods and white emperors inside their imperial palace of white power, we are so much wealthier, so much more beautiful, and so much more superior to all the other races of people on earth, and this is so because white gods have given us glory, and for that, I praise white gods. Direct quote from the book;1
For the fighters of sharia and the Khilafah, may they always be given istiqama in the way of struggle to uphold the word of Allah.;1
how can you be a muslim when u dont promote jihad idiot jihad is prophet muhammad saww order r u kafir??? we acheived our goal from jihad;1
>>2440234 Honestly, I don?t view asians as men. At least nobody in my age range. Theyre small and feminine including the straight ones, and they do everything you tell them like you?re their daddy. Really hot as a bi white top, it?s a power trip;1
Prophet Muhammad SAWW said that a mujahideen in Khorasan will raise black flags and they will do jihad in order to establish caliphate and nothing will stop them. You Taliban Marvaan are seeing this prophecy as being fulfilled that's why Taliban are afraid.;1
We need Jihad against our Lovely Prophet HAZRAT MUHAMMAD SAWW 's enemies.. We need fight. We don't need just condemnation.. We should take strong and serious actions against them.;1
If caliphate will not be declared in this meeting and the black flags and black banners are not in your scheme then know it that Insha Allah this is your last meeting. If you will not raise black banners/flags of toheed then you will be wiped off soon.;1
Indian Muslims must come to gather against the brutalities by Indian Hindus. AQIS is just a name and symbol and it is no more operational. Indian Muslims must do struggle against mushriqeen at their own. If you will not do jihad then be ready for the upcoming massacre and riots.;1
>>390615962 I oppose the white replacement. However, I am still a lefty in every other way. I like other races, well, most of them. I think the issue is capitalism. It means we have given all power, cultural and otherwise to the few powerful individuals on the top who use their power to destroy us. Everything bad can be traced to the power of the billionaires;1
If IS or any sincere mujahid has access to this pig in UAE then killed this animal in a very brutal way. The one who will kill this bloody bastard will be rewarded in both worlds.;1
Jihad against currently expanding global order will not only benefit Muslim ummah but it will be in great interest for humanity. Today humanity is blindfolded by vulgarity, corruption, high inflations,  poverty, unemployment, lack of resources. These things are controlled by Jew;1
Only mentions Jews when lying about them dying in the Holohoax.;1
By God Isralies won't find a piece of shelter to hide anywhere. Revenge of each and every innocent individual will be taken. We will show barbarism on you.;1
>>390611141 Nigger is a sacred word of power. When a white man utters from his lips that sacred word, he seizes control of his destiny and mounts the world. Keep saying nigger everyday and eventually you will become a god.;1
Reminder that this non-White subhuman deserves to be raped in prison by AIDS ridden niggers for the rest of his life, like any non-White who murders a White. Anyone who disagrees is anti-White and does not belong here.;1
The IRS agents will just be more SS troops for the demonratz.;1
Can you imagine, almost 2 years later, the J6?ers are still standing for the country they love as they are being held political prisoners in #DCGitmo.  It?s amazing the fortitude they have.  I started this tradition when I was in with them and could not be more proud. Con?t.;1
GREEN LIGHT IT WILL HAPPEN FASTER THAN YOU BLINK NEW WORLD PATRIOTS WIN !!! @QAnon17_Awakening;1
Patriots share this photo if you Agree ?? @QAnon17_Awakening;1
"3 months prior to 9/11 the US Military Industrial Complex released the ""Dark Winter"" simulation. This simulation was the prequel to the  ""Event 201"" convid simulation. What this shows us is that global events are phased out according to a plan.   Join us ? @QAnon17_Awakening";1
"""My fellow Americans, the storm is upon us!""  Be ready.   Join us ? @QAnon17_Awakening";1
WE ARE Q WE GOT THEM ALL!  PREPARE FOR THE STORM!   THIS WILL BE THE BIGEST ATTACK IN THE HISTORY!   JOIN AND REMEMBER WHY WE FIGHT   SHARE! IMPORTANT!   Join us ? @QAnon17_Awakening;1
Q+ THE HUNTERS BECOME TE HUNTED -  ???????? SHARE!!  ??????  Join us ? @QAnon17_Awakening;1
Q - IT'S NO LONGER OUR JOB TO WAKE THE SHEEP - IT'S TIME TO WAKE THE OTHER LIONS! ??????  SHARE!  ??????  Join us ? @QAnon17_Awakening;1
YOU CANT MAKE THIS UP - DEEPSTATE EXPOSED ?????? SHARE!  Join @QAnon17_Awakening;1
Code Red BIG Announcement  2022 This Is It The Hour Is Upon Us The Storm Is Coming They Are Not Prepared  ??lN: @QAnon17_Awakening;1
Jews when a European nation is about to collapse;1
I operate a class 7 reach forklift (picrel) I think niggers are monkeys, Jews are wicked and we're all doomed;1
When did you realize that the breakdown of laws and ethics are indicative of the radical left having 100% of systemic power?;1
antifa faggots.?? Not only do they love to get beat to a pulp in real life ,they also love to be bullied to the point of cutting their wrists online??;1
We must secure the existence of our people and a future for white children!;1
WE ARE COMING BACK STRONGER, MOTIVATION IS THE ONLY WAY TO SUCCED !!!!  Share if you agree!  JOIN:  @Qstorm_17;1
WLM Activists send in their submissions daily from across the state! New York is being treated as a dumping-ground for foreign invaders as we receive literal busloads of them from states like Texas.. (https://nypost.com/2022/08/13/migrants-on-texas-to-nyc-bus-threaten-to-call-cops-on-driver/) At this point it is impossible to deny that Our Folk are under attack within New York State and across White Lands everywhere! With all of this controversy continuing to worsen, we MUST stand together and speak up for Our people, save Our lands & honor Our ancestors!   SAVE OUR RACE, OR BE KNOWN A DISGRACE | INACTION IS RACIAL TREASON   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial;1
You will see more and more videos like this as time goes on. People have had enough of the covid agenda and quickly realizing they were duped into participating in the greatest psychological operation in human history. The elites will continue to grind and bend us to heel but we must never submit.   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial  Gab Social (https://gab.com/groups/58840%F0%9F%8C%B2%F0%9F%93%A3) White Lives Matter (WLM) - New York / Group ? gab.com White Lives Matter (WLM) - New York on Gab. New York Whites Be Advised! Our Initiative is here to give YOU a voice. Embrace your storied roots and stand with us TODAY.  Join Our Telegrams:  t.me/WLM_USA_NEW_YORK  t.me/WLM_NEW_YORK  t.me/WLM_USA_NEW_YORK_CHAT2;1
The struggle continues, unhindered! NY Activists keep up their efforts of raising awareness and bringing attention to Our Folk's situation. There's NO EXCUSE to not be doing SOMETHING for your people, how will YOU take a stand?  INACTION IS RACIAL TREASON   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficia;1
"This is the future of every town and city in this country. Your neighborhoods will look like this if Whites do not come together and stop it. Things like this are what you see places like Brazil in South America. Our people built this country, your forefathers, with their blood and sweat, for you and me. We must not let their sacrifices be in vain. The destruction of our hometowns is being done right in front of our eyes in the guise of ""equity and social justice"".   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial  Gab Social (https://gab.com/groups/58840%F0%9F%8C%B2%F0%9F%93%A3) White Lives Matter (WLM) - New York / Group ? gab.com";1
Y Activists continue in their consistency, placing materials and bringing honor to Our European Ancestry! With the situation only darkening, we MUST get out there and bring awareness to other Whites. Get involved with your local activists TODAY and take a stand for YOUR fellow European-descendants!  XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial;1
NY Activists from across The Empire State are keeping up in their efforts to awaken other Whites! Are YOU ready to take a stand and join them? Brighten the future of your fellow European-descendants and do something to be remembered, get involved TODAY!  XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial;1
"Ask yourself White kinsmen: Is this the future I want for my kids and their kids?   Part of the communist manifesto's guide is destroying the culture and traditions of the country being taken over by their revolution. This is why we are seeing traditions and culture of America being eroded and touted as ""progress"". This couldn't be further from the truth.   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial";1
[Forwarded from WLM_USA_NEW_YORK2] Do not let the media or anyone gaslight you into thinking there is no war on Whites when the policy is plainly stated and printed everywhere. From the military, to the schools, to the workplace, etc, a war is being waged against us. Withdraw from their system, show the anti-white sentiment to your friends and family, wake up your kinsmen from their slumber!   INACTION IS RACIAL TREASON   XIV  ????Don't forget to join Our Gab: https://gab.com/groups/58840????  Join the WLM NY Chat or contact @Wetworks1 to begin the vetting process: @WLM_USA_NEW_YORK_CHAT2  @WLM_USA_NEW_YORK2 @WLM_NEW_YORK @WhiteLivesMatterOfficial;1
We hate these people ?? In case anyone wants to try and take a meme past its intended punchline..;1
A woman is stabbed multiple times on the streets of Britain in front of dozens of onlookers. This is what mass immigration has done to the UK.;1
Oh people are waking up alright! The raid last night was eye opening for many sleepers/normies/blue-pilled;1
SHARE DIS WIT DA BLUE PILL NORMIES....WAKE DA F*CK UP!!!;1
GOOD READING FO BLUE PILL NORMIES.;1
BLUE PILL NORMIES JES KEEP SCROLLING.;1
Have you ever wondered why there was a sudden rise in transgender people and this LGBT nonsense? Have you heard the term ?Weimerica?? This refers to Weimar, Germany prior to WWII, where Jewish sexologists like Magnus Hirschfeld promoted LGBT and tranny rights. At the time, jews also dominated the media, promoting various kinds of degeneracy before Hitler came into power and put a stop to it.;1
If our society seems more Niggerish than that of previous eras, perhaps this is simply a sign of our degeneration as a sentient species. As our collective consciousness expands beyond a crucial point, we are at last ready to accept life's fundamental truth: that life's only purpose is killing Niggers.;1
Blacks stink;1
Kid slips the truth that the mother is pushing the LGBTQ nonsense onto them, child services need to look into the weirdo.  An LGBTQ child is like an LGBTQ dog, we all know someone else is making the decisions! SHARE this far and wide????  Join? @QAnonWarriors;1
I'm tired of the kufar and taghut.;1
Yet, Assad is using chemical weapons, nobody killing him for that. U.S. is Israel, Israel is Shaytan. Anyone align with kufr is too kufar.;1
Breaking Islamic State Sham Wilayah ? Raqqa By the grace of Allah Almighty, the soldiers of the Caliphate targeted a member of the apostate Nusayri army, on the (al-Tabqa Airport) road, west of Raqqa, with machine guns, which resulted in his killing and the seizure of his gun. Praise be to Allah Almighty.;1
Amaq Agency: video The first moments of captives liberation after Islamic State fighters stormed, last Wednesday, the ?Kakwangora? Central Prison, in Butembo, Congo. 15/08/2022;1
May All?h ? accept our brothers and sisters who were mercilessly slaughtered by the apostate S?s? and his band of criminals at Rab`? as martyrs and reward them with a joyful eternity in Jannah for giving their lives for His sake in the path of fighting Godless tyranny!;1
Secularism and feminism and so forth have destroyed the institution of marriage and traditional notions of family values. This has helped create the contemporary mental health crisis. Another cause of this crisis also being the prevalence of the occult in modern society.;1
After betraying the muj?hid?n and facilitating the American Crusade against them, Napakistani T?gh?t Musharraf gave a speech to the apostate Karzai regime in Afgh?nist?n praising Pakistan?s secular system, condemning the muj?hid?n and stressing the importance of fighting them ??.;1
The Atheist Republic of Napakistan is a secular state founded by an Ism?`?l? mushrik, with his legacy continued by murtadd?n who ruled it by British law instead of Shar?`ah from its early days till today, even allying with America to kill muj?hid?n and Muslim women and children;1
May All?h ? send his wrath upon the Raw?fidh mushrik?n and free our blessed ummah from their poison, avenge our widowed sisters and orphaned children, and eliminate their shirk and tyranny!  May we live to see the banner of Tawh?d flutter in the skies of Qum! https://twitter.com/ttawhed1/status/1556981531968774144;1
Islamic State Iraq Wilayah ? Anbar By the grace of Allah Almighty, the soldiers of the Caliphate targeted a barracks of the apostate Rafidi army, on the (Haditha ? Beiji) road, yesterday, with machine guns, which resulted in the destruction of a thermal camera and the damage to the barracks. Praise be to Allah Almighty.;1
Islamic State Sham Wilayah ? Raqqa By the grace of Allah Almighty, the soldiers of the Caliphate attacked a vehicle of the apostate PKK, near (Al-Karama) town, east of Raqqa, yesterday, and targeted it with machine guns, which resulted in its damage and the injury of those on board. Praise be to Allah Almighty.;1
Breaking Islamic State Khurasan Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate detonated an explosive device on a convoy of the apostate Taliban militia, in (Sector 3) of (Kabul) city, which resulted in the killing and wounding of a number of them. Praise be to Allah Almighty.;1
Amaq Agency: video Islamic State fighters attack a convoy of the Nigerian army, last Tuesday, near the town of ?Karito?, in ?Borno? state, in northern Nigeria 15/08/2022;1
Breaking Islamic State Khurasan Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate detonated an explosive device on the vehicle of a leader in one of the apostate Pakistani parties, in (Silarzai) area, at (Bajaur), which resulted in his injury along with his companion, and the disabling of the vehicle. Praise be to Allah Almighty.;1
Breaking Islamic State Sham Wilayah ? Khayr By the grace of Allah Almighty, the soldiers of the Caliphate detonated an explosive device on a 4X4 vehicle of the apostate PKK, in (Al-Sabha) village, in (Al-Baseera) region, which resulted in its disabling. Praise be to Allah Almighty.;1
Islamic State Mozambique Wilayah Pictures: The results of the attack of the Caliphate soldiers on the Christian (Mandela) village, in (Moidumbi) region, north of (Cabo Delgado);1
Islamic State Iraq Wilayah ? Karkuk By the grace of Allah Almighty, the soldiers of the Caliphate detonated and blew up the house of the mayor of (Al-Sumoud) village, south of (Daqouq), yesterday, loyal to the apostate Rafidi government, then the mujahideen returned safely to their sites. Praise be to Allah Almighty.;1
Breaking Islamic State Sham Wilayah ? Khayr By the grace of Allah Almighty, the soldiers of the Caliphate targeted a checkpoint of the apostate PKK, at (Al-Jardhi) town divider, with machine guns, which resulted in the injury of a number of them, then the mujahideen returned safely to their sites. Praise be to Allah Almighty.;1
Breaking Islamic State Central African Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate attacked the Christian (Lomalisa) village, on the (Mambasa ? Kumanda) road, in (Ituri) region, and burned a number of Christians? houses. Praise be to Allah Almighty.;1
Islamic State West African Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate set ambush for a convoy of the apostate Nigerian army, on the road between (Gajiram) and (Mungunu) towns, yesterday, and targeted them with various weapons, which resulted in the injury of a number of them, and the seizure of a 4X4 vehicle and a medium machine gun, then the mujahideen returned safely to their sites. Praise be to Allah Almighty.;1
Islamic State West African Wilayah By the grace of Allah Almighty, the soldiers of the Christian Caliphate attacked (Daringil) village, in (Yobe) region, the day before yesterday, with automatic weapons, which resulted in the killing of 3 of them, and the mujahideen returned safely to their sites. Praise be to Allah Almighty.;1
Islamic State Central African Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate attacked a barracks of the Crusader Congolese army, in (Mafugo) village, at (Bulambo) area, in (Beni), yesterday, with machine guns, so they fled, and the mujahideen seized various ammunitions and burned two houses of the Christians before returning safely to their sites. Praise be to Allah Almighty.;1
Islamic State fighters storm ?Kakwangora? Central Prison in ?Butembo? city, eastern Congo, and free dozens of Muslim prisoners;1
A picture from inside ?Kakwangora? prison, after it was stormed by Islamic State fighters;1
Islamic State Central African Wilayah Dozens of Muslims set free in an attack by the Caliphate soldiers on the central prison of (Butembo) city, eastern Congo By the grace of Allah Almighty, the soldiers of the Caliphate attacked (Kakwangora) central prison, in (Butembo) city, eastern Congo, at dawn on last Wednesday, using light and heavy weapons, so they killed at least 2 guards, while the rest fled. Then the mujahideen stormed the prison after breaking down its gates and burned parts of the jail, and succeeded in freeing dozens of Muslim prisoners and withdrew from the area along with them. Praise be to Allah Almighty.;1
Islamic State West African Wilayah By the grace of Allah Almighty, the soldiers of the Caliphate attacked a checkpoint of the apostate Nigerian army, in (Dikwa) town, at (Borno) region, yesterday, with automatic weapons, which resulted in the injury of two members and their escape, then the mujahideen returned safely to their sites. Praise be to Allah Almighty;1
Islamic State Iraq Wilayah ? Karkuk By the grace of Allah Almighty, the soldiers of the Caliphate detonated an explosive device on a vehicle of the apostate Rafidi Army, in (Jabghan) village, south of (Daqouq) area, the day before yesterday, which resulted in its disabling and the injury of those on board. Praise be to Allah Almighty.;1
A security source of Amaq Agency: Islamic State fighters stormed the central ?Kakwangura? prison in ?Butembo? city, in ?North Kivu? province, east of Congo, and succeeded in liberating dozens of Muslim prisoners;1
Islamic State fighters kill a prominent Taliban militia leader and ideologue in a martyrdom attack, in Kabul Afghanistan ? Kabul ? Amaq Agency: A prominent leader and ideologue of the Taliban militia was killed in a martyrdom attack today, in the capital, ?Kabul?. Security sources told ?Amaq? agency that an Islamic State fighter managed to reach the office of a leader called ?Rahim Haqqani? in the city of Kabul, after bypassing all the security fortifications imposed by the Taliban in the city. The sources added that the martyrdom fighter detonated his explosive jacket inside the leader?s office, killing him and a number of his office guards, and causing damage to the place. It is noteworthy that the slain leader was one of the militia?s most prominent ideologues, and was known for his fatwas inciting the shedding of the blood of Islamic State fighters, describing them as ?Wahhabist? and ?Kharjites?;1
Islamic State Iraq Wilayah ? Karkuk By the grace of Allah Almighty, one of the support detachments of the Caliphate soldiers targeted a barracks of the apostate Rafidi army near (Al-Tar) village, south of (Daqouq), with two mortar shells. Praise be to Allah Almighty.;1
Islamic State Sham Wilayah ? Khayr By the grace of Allah Almighty, the soldiers of the Caliphate targeted a vehicle of the apostate PKK, in (Daranj) town, in (Dheban) region, yesterday, with automatic weapons, which resulted in its disabling and the injury of those on board. Praise be to Allah Almighty.;1
Islamic State West African Wilayah Pictures: Caliphate soldiers set ambush for a convoy of the Nigerian army on the road between (Gajiram) and (Mengunu) towns, in (Borno) regio;1
Breaking Islamic State Iraq Wilayah ? Salahuddin By the grace of Allah Almighty, the soldiers of the Caliphate targeted a barracks of the apostate Rafidi crowd, near (Albu Sa?ied) village, in (Al-?Aith) area, with three mortar shells. Praise be to Allah Almighty.;1
